,year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price_log,km_driven_log
1269,2016,700000,29600,Diesel,Dealer,Manual,First Owner,13.45883704259595,10.295563423525277
1270,2015,310000,35925,Petrol,Dealer,Manual,First Owner,12.644330802262578,10.48921654632878
1271,2018,500000,12000,Petrol,Individual,Manual,First Owner,13.122365377402328,9.392745258631441
1272,2013,415000,40771,Petrol,Dealer,Manual,First Owner,12.936036208848487,10.615750850288304
1273,2015,395000,30500,Petrol,Dealer,Automatic,Second Owner,12.886643575525625,10.32551474894327
1274,2014,430000,42000,Petrol,Dealer,Manual,Second Owner,12.971542813248437,10.645448706505872
1275,2007,215000,55800,Petrol,Dealer,Manual,Second Owner,12.278397958261774,10.929547069355774
1276,2014,550000,66569,Diesel,Dealer,Manual,First Owner,13.217675375388819,11.10600930459475
1277,2014,415000,81358,Diesel,Dealer,Manual,First Owner,12.936036208848487,11.306626739594792
1278,2015,450000,82695,Diesel,Dealer,Manual,First Owner,13.017005083966255,11.322926512248321
1279,2014,285000,68293,Diesel,Dealer,Manual,Second Owner,12.560247968016562,11.131577193969443
1280,2016,580000,32000,Petrol,Dealer,Automatic,First Owner,13.270785106659046,10.373522431293592
1281,2014,300000,190621,Diesel,Dealer,Manual,First Owner,12.611541086966115,12.158047688515056
1282,2018,1200000,60000,Diesel,Individual,Manual,First Owner,13.997832948091215,11.002116507732017
1283,2006,78000,64700,Petrol,Individual,Manual,First Owner,11.264476926102367,11.07753193632009
1285,2016,400000,88470,Diesel,Individual,Manual,First Owner,12.899222326086994,11.390430093680195
1286,2016,850000,75000,Diesel,Individual,Manual,First Owner,13.652992804936396,11.225256725762893
1287,2013,450000,120000,Diesel,Individual,Manual,Second Owner,13.017005083966255,11.695255355062795
1288,2012,2500000,35000,Diesel,Individual,Automatic,First Owner,14.731801689838349,10.463131911491967
1289,2017,780000,70000,Diesel,Individual,Manual,First Owner,13.567050480716235,11.156264806643742
1290,2017,3200000,57000,Diesel,Individual,Automatic,First Owner,14.978661680269907,10.950824090522445
1291,2020,350000,1000,Petrol,Individual,Manual,First Owner,12.765691290604371,6.90875477931522
1292,2013,285000,120000,Diesel,Individual,Manual,Second Owner,12.560247968016562,11.695255355062795
1293,2015,525000,98000,Diesel,Dealer,Manual,First Owner,13.171155446333852,11.49273296168228
1294,2014,550000,90000,Diesel,Dealer,Manual,Second Owner,13.217675375388819,11.407576060361786
1295,2018,580000,70000,Diesel,Individual,Manual,First Owner,13.270785106659046,11.156264806643742
1296,2013,75000,25000,Petrol,Individual,Manual,Third Owner,11.225256725762893,10.12667110305036
1297,2009,185000,60000,Diesel,Individual,Manual,Third Owner,12.128116509451258,11.002116507732017
1298,2007,110000,90000,Petrol,Individual,Manual,Fourth & Above Owner,11.608244735642321,11.407576060361786
1299,2004,180000,200000,Petrol,Individual,Manual,Second Owner,12.100717685412471,12.206077645517674
1300,2010,350000,110000,Diesel,Individual,Manual,Second Owner,12.765691290604371,11.608244735642321
1301,2005,60000,126000,Petrol,Individual,Manual,Second Owner,11.002116507732017,11.744045122410057
1302,2018,695000,70000,Diesel,Individual,Manual,First Owner,13.451668563394815,11.156264806643742
1303,2019,2700000,5000,Diesel,Individual,Automatic,First Owner,14.80876270134486,8.517393171418904
1304,2007,135000,74183,Petrol,Individual,Manual,Second Owner,11.813037464800539,11.214303772480061
1305,2015,640000,70000,Diesel,Individual,Manual,Second Owner,13.369225017834633,11.156264806643742
1306,2014,160000,90000,Petrol,Individual,Manual,First Owner,11.982935344196433,11.407576060361786
1307,2004,80000,46000,Petrol,Individual,Manual,Second Owner,11.289794413577894,10.736418414365376
1308,2013,340000,110000,Diesel,Individual,Manual,Second Owner,12.73670383776449,11.608244735642321
1309,2012,110000,80000,Diesel,Individual,Manual,Second Owner,11.608244735642321,11.289794413577894
1310,2013,250000,90000,Diesel,Individual,Manual,Second Owner,12.429220196836383,11.407576060361786
1311,2017,1300000,70000,Diesel,Individual,Manual,First Owner,14.077875591662238,11.156264806643742
1312,2014,250000,1,Diesel,Individual,Manual,Second Owner,12.429220196836383,0.6931471805599453
1313,2009,450000,192000,Diesel,Individual,Manual,First Owner,13.017005083966255,12.165255859329688
1314,2013,240000,70000,Petrol,Individual,Manual,Fourth & Above Owner,12.388398368982115,11.156264806643742
1315,2007,225000,120000,Diesel,Individual,Manual,Second Owner,12.323860125621126,11.695255355062795
1316,2015,275000,60000,Petrol,Individual,Manual,Second Owner,12.524530013005734,11.002116507732017
1317,2012,320000,120000,Diesel,Individual,Manual,Second Owner,12.676079399771027,11.695255355062795
1318,2008,75000,120000,Petrol,Individual,Manual,First Owner,11.225256725762893,11.695255355062795
1319,2007,85000,50000,Petrol,Individual,Manual,Second Owner,11.350418300109132,10.819798284210286
1320,2009,90000,120000,Diesel,Individual,Manual,First Owner,11.407576060361786,11.695255355062795
1321,2007,85000,80000,Petrol,Individual,Manual,Second Owner,11.350418300109132,11.289794413577894
1322,2008,350000,80000,Diesel,Individual,Manual,Second Owner,12.765691290604371,11.289794413577894
1323,2009,355000,100000,Diesel,Individual,Automatic,Second Owner,12.779875885354993,11.51293546492023
1324,2020,619000,1500,Petrol,Individual,Manual,First Owner,13.335862167174314,7.313886831633462
1325,2018,1700000,50000,Diesel,Individual,Manual,First Owner,14.346139397261565,10.819798284210286
1326,2006,55000,100000,Diesel,Individual,Manual,Second Owner,10.915106645867503,11.51293546492023
1327,2006,95000,83411,Petrol,Individual,Manual,First Owner,11.461642696843066,11.331547462888485
1328,2011,300000,120000,Diesel,Individual,Manual,Second Owner,12.611541086966115,11.695255355062795
1329,2006,81000,83411,Petrol,Individual,Manual,First Owner,11.302216779257382,11.331547462888485
1330,2015,1000000,80000,Diesel,Individual,Automatic,Second Owner,13.815511557963774,11.289794413577894
1331,2019,925000,50000,Diesel,Individual,Manual,First Owner,13.73755009757506,10.819798284210286
1332,2015,450000,40000,Diesel,Individual,Manual,First Owner,13.017005083966255,10.596659732783579
1333,2014,600000,13270,Diesel,Individual,Manual,First Owner,13.304686600863562,9.493336482437249
1334,2006,85000,100000,Petrol,Individual,Automatic,Third Owner,11.350418300109132,11.51293546492023
1335,2016,700000,50000,Diesel,Individual,Manual,First Owner,13.45883704259595,10.819798284210286
1336,2017,486000,26500,Petrol,Individual,Manual,First Owner,13.093965960493682,10.184937747111391
1337,2013,400000,90000,Diesel,Individual,Manual,First Owner,12.899222326086994,11.407576060361786
1338,2008,120000,100000,Petrol,Individual,Manual,Third Owner,11.695255355062795,11.51293546492023
1339,2018,275000,35000,Petrol,Individual,Manual,First Owner,12.524530013005734,10.463131911491967
1340,2016,580000,57000,Diesel,Individual,Manual,First Owner,13.270785106659046,10.950824090522445
1341,2015,375000,70000,Petrol,Individual,Manual,First Owner,12.834683971615659,11.156264806643742
1342,2015,229999,100000,Petrol,Individual,Manual,Third Owner,12.345834587905333,11.51293546492023
1343,2010,110000,88000,Petrol,Individual,Manual,Second Owner,11.608244735642321,11.385103457032141
1344,2017,600000,60000,Diesel,Individual,Manual,First Owner,13.304686600863562,11.002116507732017
1345,2009,120000,76000,Petrol,Individual,Manual,Second Owner,11.695255355062795,11.23850177707664
1346,2010,200000,100000,Diesel,Individual,Manual,Second Owner,12.206077645517674,11.51293546492023
1347,2012,450000,110000,Diesel,Individual,Manual,Second Owner,13.017005083966255,11.608244735642321
1348,2012,550000,80000,Diesel,Individual,Manual,Second Owner,13.217675375388819,11.289794413577894
1349,2012,220000,80000,Petrol,Individual,Manual,Second Owner,12.301387370778713,11.289794413577894
1350,2001,40000,30000,Petrol,Individual,Manual,First Owner,10.596659732783579,10.308985993422082
1351,2017,300000,20000,Petrol,Individual,Automatic,First Owner,12.611541086966115,9.90353755128617
1352,2018,630000,40000,Diesel,Individual,Manual,First Owner,13.353476685668044,10.596659732783579
1353,2017,610000,40000,Diesel,Individual,Manual,Second Owner,13.321215875492413,10.596659732783579
1354,2019,660000,7000,Petrol,Individual,Manual,Second Owner,13.399996629152975,8.853808274977197
1355,2012,220000,80000,LPG,Individual,Manual,Second Owner,12.301387370778713,11.289794413577894
1356,2011,138000,90000,Diesel,Individual,Manual,Second Owner,11.835016210489899,11.407576060361786
1357,2013,210000,13770,Diesel,Individual,Manual,First Owner,12.25486757159303,9.530320210727126
1358,2005,125000,34000,Petrol,Dealer,Manual,First Owner,11.736077016252437,10.434145214930487
1359,2008,125000,102000,Petrol,Dealer,Manual,First Owner,11.736077016252437,11.532737896139919
1360,2014,725000,110000,Diesel,Individual,Manual,First Owner,13.493928313146206,11.608244735642321
1361,2011,170000,90000,Petrol,Individual,Manual,Second Owner,12.04355959836804,11.407576060361786
1362,2015,1200000,70000,Diesel,Individual,Manual,Third Owner,13.997832948091215,11.156264806643742
1363,2003,70000,90000,Petrol,Individual,Manual,Second Owner,11.156264806643742,11.407576060361786
1364,2007,100000,70000,Petrol,Individual,Manual,Second Owner,11.51293546492023,11.156264806643742
1365,2006,300000,80000,Petrol,Individual,Manual,Second Owner,12.611541086966115,11.289794413577894
1366,2013,450000,100000,Diesel,Individual,Manual,Second Owner,13.017005083966255,11.51293546492023
1367,2015,530000,100000,Diesel,Individual,Manual,First Owner,13.180634172318978,11.51293546492023
1368,2007,100000,143000,Petrol,Individual,Manual,Third Owner,11.51293546492023,11.870606902224587
1369,2010,350000,115000,Petrol,Individual,Manual,Second Owner,12.765691290604371,11.652696102959753
1370,2011,165000,100000,Diesel,Individual,Manual,Second Owner,12.013706813470414,11.51293546492023
1371,2019,475000,120000,Diesel,Individual,Manual,Second Owner,13.07107218827772,11.695255355062795
1372,2013,350000,42000,Diesel,Individual,Manual,First Owner,12.765691290604371,10.645448706505872
1373,2016,229999,38000,Petrol,Individual,Manual,First Owner,12.345834587905333,10.545367754151743
1374,2018,800000,35000,Diesel,Individual,Manual,First Owner,13.592368256649284,10.463131911491967
1375,2014,475000,120000,Diesel,Individual,Manual,Second Owner,13.07107218827772,11.695255355062795
1376,2014,425000,136906,Diesel,Individual,Manual,First Owner,12.959846800844963,11.827057142182628
1377,2015,660000,97000,Diesel,Individual,Manual,Second Owner,13.399996629152975,11.48247656671073
1378,2019,610000,10000,Petrol,Individual,Automatic,First Owner,13.321215875492413,9.210440366976517
1379,2013,240000,50000,Petrol,Individual,Manual,Third Owner,12.388398368982115,10.819798284210286
1380,2005,70000,60000,Petrol,Individual,Manual,Second Owner,11.156264806643742,11.002116507732017
1381,2011,550000,120000,Diesel,Individual,Manual,First Owner,13.217675375388819,11.695255355062795
1382,2010,100000,120000,Petrol,Individual,Manual,Second Owner,11.51293546492023,11.695255355062795
1383,2010,350000,90000,Diesel,Individual,Manual,Second Owner,12.765691290604371,11.407576060361786
1384,2013,200000,120000,Petrol,Individual,Manual,First Owner,12.206077645517674,11.695255355062795
1385,2019,720000,3000,Petrol,Individual,Automatic,First Owner,13.487007879880162,8.006700845440367
1386,2014,350000,133000,Diesel,Individual,Manual,First Owner,12.765691290604371,11.798111925972618
1387,2016,400000,25000,Petrol,Individual,Manual,First Owner,12.899222326086994,10.12667110305036
1388,2017,570000,35000,Petrol,Individual,Manual,First Owner,13.25339339419516,10.463131911491967
1389,2015,130000,70000,Petrol,Individual,Manual,First Owner,11.775297421715827,11.156264806643742
1390,2016,210000,52000,Petrol,Individual,Manual,First Owner,12.25486757159303,10.859018228147887
1391,2018,800000,52000,Diesel,Individual,Manual,First Owner,13.592368256649284,10.859018228147887
1392,2017,700000,39000,Diesel,Individual,Manual,First Owner,13.45883704259595,10.571342565808699
1393,2011,200000,28689,Diesel,Individual,Manual,First Owner,12.206077645517674,10.26430390897541
1394,2014,495000,90000,Diesel,Individual,Manual,Second Owner,13.112315061750808,11.407576060361786
1395,2014,325000,80322,Diesel,Dealer,Manual,First Owner,12.691583538230217,11.293811284825649
1396,2019,650000,8000,Petrol,Individual,Manual,First Owner,13.384729180332174,8.987321812850125
1397,2000,155000,50000,Diesel,Individual,Manual,Second Owner,11.951186847493476,10.819798284210286
1398,2007,75000,90000,Petrol,Individual,Manual,Second Owner,11.225256725762893,11.407576060361786
1399,2015,350000,61658,Diesel,Dealer,Manual,First Owner,12.765691290604371,11.029374483339119
1400,2010,90000,50000,Petrol,Individual,Manual,Third Owner,11.407576060361786,10.819798284210286
1401,2016,600000,80000,Diesel,Individual,Manual,First Owner,13.304686600863562,11.289794413577894
1402,2010,400000,185000,Diesel,Individual,Manual,First Owner,12.899222326086994,12.128116509451258
1403,2014,370000,57000,Diesel,Individual,Manual,Second Owner,12.821260987319457,10.950824090522445
1404,2000,50000,60000,Petrol,Individual,Manual,First Owner,10.819798284210286,11.002116507732017
1405,2004,125000,120000,Petrol,Individual,Manual,Second Owner,11.736077016252437,11.695255355062795
1406,2018,1800000,26000,Diesel,Individual,Automatic,First Owner,14.403297778421795,10.165890277802454
1407,2019,650000,20000,Petrol,Individual,Automatic,First Owner,13.384729180332174,9.90353755128617
1408,2017,800000,30600,Petrol,Individual,Automatic,First Owner,13.592368256649284,10.328787967145063
1409,2020,802000,5000,Petrol,Individual,Manual,First Owner,13.594865133730668,8.517393171418904
1410,2015,2300000,35000,Diesel,Individual,Automatic,Third Owner,14.648420115681892,10.463131911491967
1411,2016,430000,35000,Diesel,Individual,Manual,First Owner,12.971542813248437,10.463131911491967
1412,2017,650000,23000,Petrol,Individual,Manual,First Owner,13.384729180332174,10.043292972227004
1413,2004,170000,120000,Diesel,Individual,Manual,First Owner,12.04355959836804,11.695255355062795
1414,2011,450000,235000,Diesel,Individual,Automatic,First Owner,13.017005083966255,12.367345048436391
1415,2013,250000,87000,Petrol,Individual,Manual,First Owner,12.429220196836383,11.373674891823535
1416,2014,550000,72000,Petrol,Individual,Manual,Second Owner,13.217675375388819,11.184435286790631
1417,2013,2000000,64000,Diesel,Individual,Automatic,Second Owner,14.508658238524095,11.06665398721974
1418,2007,140000,100000,Petrol,Individual,Manual,Second Owner,11.849404844423074,11.51293546492023
1419,2012,155000,12000,Petrol,Individual,Manual,First Owner,11.951186847493476,9.392745258631441
1420,2010,120000,67000,Petrol,Individual,Manual,Third Owner,11.695255355062795,11.112462823634855
1421,2012,287000,70000,Diesel,Individual,Manual,First Owner,12.567240979056246,11.156264806643742
1422,2016,675000,60000,Diesel,Individual,Manual,First Owner,13.42246945133505,11.002116507732017
1423,2011,235000,74500,Petrol,Individual,Manual,Second Owner,12.367345048436391,11.218567827096358
1424,2011,300000,118700,Diesel,Individual,Manual,Second Owner,12.611541086966115,11.684363005162105
1425,2015,434999,40000,Petrol,Individual,Automatic,Second Owner,12.983101310070822,10.596659732783579
1426,2004,225000,223660,Diesel,Individual,Automatic,Third Owner,12.323860125621126,12.317886791644348
1427,2006,160000,140000,Petrol,Individual,Manual,Second Owner,11.982935344196433,11.849404844423074
1428,2020,600000,5000,Petrol,Individual,Manual,First Owner,13.304686600863562,8.517393171418904
1429,2016,470000,100000,Diesel,Individual,Manual,Second Owner,13.060490101343552,11.51293546492023
1430,2011,300000,100000,Petrol,Individual,Manual,Second Owner,12.611541086966115,11.51293546492023
1431,2018,600000,2000,Petrol,Individual,Manual,First Owner,13.304686600863562,7.601402334583733
1432,2020,640000,4000,Petrol,Individual,Automatic,First Owner,13.369225017834633,8.294299608857235
1433,2006,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner,10.819798284210286,11.695255355062795
